,Unnamed: 0,area_m2,floor,num_floors,num_rooms,author,housing_fund,children,pets,y,balcony,condition,bathroom,region,city,street_name,zone_type,dist_to_center
4159,4159,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4160,4160,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4161,4161,21.0,4,14,1,agency,secondary,no,yes,200.0,0,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
4162,4162,12.0,4,10,1,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4163,4163,120.0,9,16,3,private,primary,yes,no,649.0,0,modern,2,botanica,Chisinau,Tudor,central,3.135450314553256
4164,4164,30.0,4,6,1,agency,secondary,no,no,200.0,1,individual,1,telecentru,Chisinau,Grenoble,periphery,3.68421559143802
4165,4165,45.0,10,10,1,private,primary,yes,yes,650.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4166,4166,10.0,4,6,0,agency,secondary,no,no,200.0,1,individual,1,telecentru,Chisinau,Grenoble,periphery,3.68421559143802
4167,4167,25.0,5,5,1,private,secondary,yes,no,250.0,0,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4168,4168,37.0,7,10,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4169,4169,33.0,5,9,1,agency,secondary,yes,no,200.0,0,individual,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
4170,4170,51.0,3,8,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4171,4171,68.0,1,1,4,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4172,4172,37.0,7,11,1,private,primary,yes,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4173,4173,17.0,4,5,0,agency,secondary,no,no,200.0,0,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
4174,4174,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4175,4175,18.0,2,9,0,private,secondary,yes,yes,200.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
4176,4176,55.0,7,9,2,agency,secondary,yes,no,450.0,0,individual,1,rascani,Chisinau,Alecu,central,3.7573326342791855
4177,4177,81.0,4,12,3,agency,primary,yes,no,800.0,0,individual,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
4178,4178,70.0,1,4,2,agency,primary,yes,no,550.0,0,individual,1,centru,Chisinau,Sfintul,central,7.103808042274128
4179,4179,55.0,8,9,2,private,secondary,yes,no,260.0,1,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4180,4180,70.0,4,5,2,agency,primary,yes,no,1100.0,0,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
4181,4181,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4182,4182,55.0,1,9,2,private,secondary,yes,no,300.0,1,modern,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4183,4183,75.0,4,5,3,private,secondary,yes,no,450.0,2,modern,1,veche,Chisinau,Socoleni,central,5.854959253616124
4184,4184,33.0,10,17,1,private,primary,no,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4185,4185,50.0,7,10,1,agency,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4186,4186,70.0,1,7,2,private,primary,yes,no,300.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4187,4187,12.0,4,10,1,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4188,4188,53.0,4,11,2,private,primary,yes,no,340.0,0,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
4189,4189,55.0,5,7,1,private,primary,yes,no,800.0,0,modern,1,rascani,Chisinau,Pietrariei,central,8.129403523963532
4190,4190,70.0,6,12,2,private,primary,yes,no,700.0,0,modern,1,rascani,Chisinau,Calea,central,2.563872447853333
4191,4191,48.0,1,9,1,private,secondary,yes,no,300.0,0,modern,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4192,4192,55.0,8,9,2,private,secondary,yes,no,260.0,1,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4193,4193,75.0,6,12,2,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,Trandafirilor,central,2.258308061229285
4194,4194,40.0,9,14,1,private,primary,yes,yes,450.0,1,modern,1,centru,Chisinau,Grigore,central,2.852854131601227
4195,4195,42.0,3,5,2,private,secondary,no,no,400.0,0,individual,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4196,4196,50.0,4,9,2,private,secondary,yes,no,300.0,1,individual,2,botanica,Chisinau,Valea,central,3.133096583962342
4197,4197,27.0,4,5,1,private,secondary,no,no,200.0,0,individual,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4198,4198,75.0,2,5,2,agency,primary,yes,yes,1350.0,1,individual,2,centru,Chisinau,Mateevici,central,13.774933948625872
4199,4199,86.0,4,11,2,agency,primary,yes,no,450.0,1,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
4200,4200,25.0,7,9,0,private,secondary,no,no,200.0,0,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
4201,4201,12.0,3,9,0,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4202,4202,75.0,2,10,2,private,primary,yes,yes,450.0,0,individual,1,centru,Chisinau,Valea,central,3.133096583962342
4203,4203,56.0,4,10,2,private,secondary,no,yes,270.0,2,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4204,4204,70.0,2,9,0,private,secondary,yes,no,200.0,0,individual,2,botanica,Chisinau,Valea,central,3.133096583962342
4205,4205,35.0,4,5,1,private,secondary,yes,no,500.0,1,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4206,4206,60.0,2,4,2,agency,secondary,yes,yes,450.0,0,individual,1,centru,Chisinau,Octavian,central,2.133525139157647
4207,4207,52.0,7,9,3,private,secondary,yes,no,300.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
4208,4208,55.0,3,5,2,private,secondary,yes,yes,300.0,1,individual,1,rascani,Chisinau,Bogdan,central,3.924482926351163
4209,4209,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4210,4210,112.0,10,14,3,agency,primary,yes,no,500.0,1,modern,2,botanica,Chisinau,Tudor,central,3.135450314553256
4211,4211,33.0,10,17,1,private,primary,no,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4212,4212,30.0,3,5,1,private,secondary,yes,no,280.0,0,individual,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
4213,4213,85.0,8,8,3,private,primary,yes,yes,1200.0,0,individual,1,centru,Chisinau,31,central,6.542239833918318
4214,4214,47.0,4,5,2,private,secondary,yes,no,250.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
4215,4215,55.0,1,9,2,private,secondary,yes,no,320.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4216,4216,60.0,9,10,1,agency,primary,yes,no,550.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4217,4217,100.0,9,16,4,private,primary,no,no,200.0,2,individual,1,botanica,Chisinau,Pictor,central,3.483251315113812
4218,4218,55.0,8,9,2,agency,primary,no,no,600.0,1,modern,1,centru,Chisinau,Sfintul,central,7.103808042274128
4219,4219,75.0,4,18,3,private,secondary,no,no,200.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4220,4220,50.0,5,6,1,private,primary,yes,yes,700.0,0,individual,1,centru,Chisinau,Moara,central,3.300931796957092
4221,4221,66.0,2,8,2,private,primary,yes,no,600.0,0,individual,1,centru,Chisinau,Valea,central,3.133096583962342
4222,4222,40.0,1,9,1,agency,secondary,no,no,320.0,0,modern,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4223,4223,55.0,7,9,2,agency,secondary,yes,no,450.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4224,4224,67.0,1,10,2,private,secondary,yes,no,700.0,0,modern,2,ciocana,Chisinau,Nicolae,central,3.262732774666745
4225,4225,40.0,7,8,0,private,secondary,no,no,450.0,0,modern,1,centru,Chisinau,Grigore,central,2.852854131601227
4226,4226,55.0,5,5,2,private,secondary,yes,no,500.0,1,modern,1,sculeni,Chisinau,Calarasi,periphery,6.630238805885464
4227,4227,60.0,2,14,1,private,primary,yes,no,1500.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
4228,4228,38.0,1,4,1,private,primary,no,no,250.0,0,individual,1,durlesti,Chisinau,Ion,periphery,4.860874124520007
4229,4229,72.0,3,10,2,agency,primary,yes,no,850.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4230,4230,80.0,4,12,3,agency,primary,yes,no,450.0,1,modern,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4231,4231,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4232,4232,60.0,7,7,2,private,primary,yes,no,600.0,0,individual,1,centru,Chisinau,Moara,central,3.300931796957092
4233,4233,70.0,2,3,3,private,secondary,yes,no,500.0,1,modern,2,centru,Chisinau,Alexandru,central,3.2023113943454087
4234,4234,52.0,12,18,2,agency,primary,yes,no,550.0,0,individual,1,botanica,Chisinau,Nikolai,central,3.022515128105024
4235,4235,60.0,1,1,2,private,primary,yes,no,1000.0,0,individual,1,centru,Chisinau,Tricolorului,central,3.132375289114449
4236,4236,56.0,6,6,2,agency,primary,yes,no,600.0,1,modern,1,centru,Chisinau,Moara,central,3.300931796957092
4237,4237,60.0,8,18,2,private,primary,yes,no,690.0,1,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
4238,4238,56.0,6,6,2,private,primary,yes,no,600.0,1,individual,1,centru,Chisinau,Moara,central,3.300931796957092
4239,4239,140.0,10,14,3,agency,primary,yes,no,1300.0,1,modern,1,centru,Chisinau,Petru,central,3.018564007128305
4240,4240,56.0,3,10,1,agency,primary,yes,no,350.0,1,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
4241,4241,25.0,5,5,1,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Maria,central,3.2023113943454087
4242,4242,80.0,9,9,1,agency,primary,yes,no,899.0,2,modern,1,botanica,Chisinau,Soimari,central,1.606526933652214
4243,4243,60.0,3,10,2,agency,primary,yes,yes,500.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
4244,4244,46.0,4,5,2,private,secondary,yes,no,200.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
4245,4245,48.0,1,9,1,private,secondary,yes,no,350.0,0,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
4246,4246,66.0,2,8,2,private,primary,yes,no,600.0,0,individual,1,centru,Chisinau,Valea,central,3.133096583962342
4247,4247,75.0,2,5,2,agency,primary,yes,no,1400.0,2,modern,2,centru,Chisinau,Tricolorului,central,3.132375289114449
4248,4248,150.0,8,8,3,agency,primary,no,yes,1500.0,0,individual,1,centru,Chisinau,Columna,central,4.434859094165724
4249,4249,51.0,3,3,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4250,4250,40.0,1,5,1,private,secondary,yes,no,250.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
4251,4251,78.0,10,13,2,agency,primary,yes,no,450.0,0,individual,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4252,4252,70.0,2,9,2,agency,primary,yes,no,700.0,0,individual,1,centru,Chisinau,Valea,central,3.133096583962342
4253,4253,40.0,4,5,2,private,secondary,no,no,278.0,1,individual,1,centru,Chisinau,Vasile,central,4.693246145072489
4254,4254,56.0,11,13,1,private,primary,yes,no,400.0,0,individual,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
4255,4255,74.0,6,6,2,private,secondary,yes,no,700.0,1,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4256,4256,90.0,4,6,2,private,secondary,yes,no,280.0,1,individual,1,veche,Chisinau,Cucorilor,central,6.123740018786092
4257,4257,67.0,6,9,3,private,secondary,yes,yes,300.0,0,individual,2,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4258,4258,140.0,10,13,3,agency,primary,yes,no,1300.0,1,modern,2,centru,Chisinau,Petru,central,3.018564007128305
4259,4259,70.0,5,20,3,private,secondary,no,no,220.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
4260,4260,37.0,3,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4261,4261,75.0,1,1,2,private,secondary,yes,no,200.0,0,individual,1,durlesti,Chisinau,Drumul,periphery,5.337144302839829
4262,4262,75.0,1,1,2,private,secondary,yes,no,200.0,0,individual,1,durlesti,Chisinau,Livezilor,periphery,7.573772392259238
4263,4263,33.0,10,17,1,private,primary,no,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4264,4264,27.0,4,9,0,private,secondary,yes,no,200.0,1,individual,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4265,4265,30.0,3,9,3,private,secondary,yes,no,203.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
4266,4266,55.0,1,9,2,private,secondary,yes,no,320.0,2,modern,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4267,4267,74.0,6,6,2,agency,secondary,yes,no,800.0,1,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4268,4268,56.0,8,12,2,private,secondary,yes,no,350.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4269,4269,70.0,8,10,3,private,secondary,yes,no,200.0,0,individual,1,sculeni,Chisinau,Calea,periphery,2.563872447853333
4270,4270,33.0,10,17,1,private,primary,no,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4271,4271,70.0,5,6,3,private,secondary,yes,no,250.0,1,individual,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4272,4272,70.0,5,6,3,private,secondary,yes,no,250.0,1,individual,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4273,4273,51.0,3,12,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4274,4274,51.0,3,11,1,private,secondary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4275,4275,37.0,7,10,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4276,4276,75.0,6,8,3,agency,primary,yes,yes,1000.0,0,individual,2,centru,Chisinau,Tricolorului,central,3.132375289114449
4277,4277,35.0,3,4,1,agency,secondary,yes,no,450.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4278,4278,54.0,1,1,1,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Decembristilor,central,3.4392938966964697
4279,4279,35.0,3,4,1,private,secondary,yes,no,450.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4280,4280,46.0,4,5,2,private,secondary,yes,no,200.0,1,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
4281,4281,70.0,4,14,2,agency,primary,no,no,1500.0,0,individual,1,centru,Chisinau,Ciuflea,central,1.237855815371132
4282,4282,80.0,9,9,2,agency,primary,yes,no,899.0,2,individual,1,botanica,Chisinau,Soimari,central,1.606526933652214
4283,4283,116.0,10,11,3,private,primary,yes,no,900.0,0,individual,1,centru,Chisinau,Sfatul,central,3.619904809023734
4284,4284,65.0,3,9,2,private,primary,yes,no,270.0,1,modern,1,ciocana,Chisinau,Petru,central,3.018564007128305
4285,4285,56.0,5,9,2,private,secondary,yes,yes,270.0,0,modern,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4286,4286,16.0,2,9,0,private,secondary,yes,no,200.0,0,individual,2,botanica,Chisinau,Valea,central,3.133096583962342
4287,4287,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4288,4288,90.0,1,8,3,private,primary,yes,no,700.0,2,individual,2,rascani,Chisinau,Carierei,central,3.7179076835271134
4289,4289,50.0,3,9,2,private,secondary,yes,no,350.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4290,4290,46.0,6,8,1,agency,primary,yes,no,350.0,0,modern,1,centru,Chisinau,Constantin,central,1.3139694193863054
4291,4291,45.0,8,9,1,private,secondary,no,no,400.0,1,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
4292,4292,37.0,9,12,1,private,primary,yes,no,500.0,0,modern,1,centru,Chisinau,Grigore,central,2.852854131601227
4293,4293,54.0,3,5,2,private,secondary,yes,no,380.0,0,individual,1,sculeni,Chisinau,Calea,periphery,2.563872447853333
4294,4294,1.0,7,9,0,private,secondary,no,no,200.0,0,individual,1,rascani,Chisinau,Florilor,central,5.307152411865395
4295,4295,46.0,1,1,2,agency,secondary,yes,no,270.0,0,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4296,4296,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4297,4297,111.0,8,11,3,private,primary,yes,no,850.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4298,4298,48.0,8,9,2,private,secondary,yes,yes,250.0,2,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
4299,4299,80.0,4,9,3,private,primary,yes,no,500.0,0,individual,1,veche,Chisinau,Calea,central,2.563872447853333
4300,4300,65.0,2,11,2,agency,primary,yes,yes,800.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4301,4301,50.0,8,15,1,private,primary,no,no,500.0,0,individual,1,rascani,Chisinau,Carierei,central,3.7179076835271134
4302,4302,48.0,5,5,2,agency,secondary,yes,no,270.0,1,individual,1,rascani,Chisinau,Kiev,central,3.6303443454389663
4303,4303,33.0,10,17,1,private,primary,no,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4304,4304,45.0,5,5,1,agency,secondary,yes,no,300.0,0,modern,1,rascani,Chisinau,Alecu,central,3.7573326342791855
4305,4305,55.0,1,9,2,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
4306,4306,123.0,5,6,3,agency,primary,yes,no,1000.0,1,individual,2,buiucani,Chisinau,Vasile,central,4.693246145072489
4307,4307,50.0,9,10,1,agency,primary,no,no,380.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4308,4308,76.0,4,8,1,private,primary,yes,no,1500.0,0,individual,1,centru,Chisinau,Columna,central,4.434859094165724
4309,4309,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4310,4310,51.0,8,9,2,private,secondary,yes,no,270.0,1,individual,1,centru,Chisinau,Albisoara,central,6.0
4311,4311,76.0,4,8,1,private,primary,yes,no,1500.0,0,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4312,4312,37.0,7,10,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4313,4313,75.0,4,5,3,agency,primary,yes,no,550.0,1,modern,1,telecentru,Chisinau,Grenoble,periphery,3.68421559143802
4314,4314,90.0,2,4,3,private,primary,yes,no,750.0,1,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
4315,4315,51.0,3,12,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4316,4316,65.0,9,11,2,private,primary,yes,no,329.0,1,modern,2,rascani,Chisinau,Studentilor,central,5.534573971455514
4317,4317,35.0,2,5,1,private,secondary,yes,no,200.0,0,individual,1,buiucani,Chisinau,Liviu,central,8.433322683428162
4318,4318,45.0,6,11,1,agency,primary,yes,no,450.0,0,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4319,4319,46.0,3,9,1,private,primary,yes,no,291.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4320,4320,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4321,4321,46.0,5,13,1,private,primary,no,no,700.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
4322,4322,45.0,2,9,1,private,primary,yes,no,450.0,0,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4323,4323,80.0,1,2,3,private,secondary,yes,yes,200.0,0,individual,1,ciocana,Chisinau,Uzinelor,central,10.427509054250391
4324,4324,20.0,5,5,1,private,secondary,yes,yes,200.0,1,individual,1,veche,Chisinau,Constructorilor,central,4.330285956292471
4325,4325,55.0,1,9,2,private,secondary,yes,no,320.0,2,modern,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4326,4326,95.0,11,11,3,private,primary,yes,no,1000.0,0,individual,1,centru,Chisinau,Sfatul,central,3.619904809023734
4327,4327,80.0,2,13,3,agency,primary,yes,no,550.0,1,modern,1,botanica,Chisinau,Tudor,central,3.135450314553256
4328,4328,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4329,4329,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4330,4330,80.0,13,14,3,agency,primary,yes,no,650.0,1,modern,1,botanica,Chisinau,Nikolai,central,3.022515128105024
4331,4331,37.0,7,11,1,private,primary,no,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4332,4332,50.0,3,9,2,private,secondary,no,no,200.0,1,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
